 Sirius Chiron 8 Feb 2021 100 exposures
 Wavelength    Intensity
  5319.9600     0.993863
  5319.9800     0.993338
  5320.0000     0.992104
  5320.0200     0.992584
  5320.0400     0.994891
  5320.0600     0.993897
  5320.0800     0.994902
  5320.1000     0.994422
  5320.1200     0.991590
  5320.1400     0.993201
  5320.1600     0.992196
  5320.1800     0.993840
  5320.2000     0.992732
  5320.2200     0.994411
  5320.2400     0.992710
  5320.2600     0.994457
  5320.2800     0.991796
  5320.3000     0.993395
  5320.3200     0.994834
  5320.3400     0.994365
  5320.3600     0.994251
  5320.3800     0.993006
  5320.4000     0.994537
  5320.4200     0.994388
  5320.4400     0.993669
  5320.4600     0.992390
  5320.4800     0.992618
  5320.5000     0.995473
  5320.5200     0.995119
  5320.5400     0.993018
  5320.5600     0.993166
  5320.5800     0.994228
  5320.6000     0.992390
  5320.6200     0.991488
  5320.6400     0.993315
  5320.6600     0.991785
  5320.6800     0.992732
  5320.7000     0.992972
  5320.7200     0.992116
  5320.7400     0.992435
  5320.7600     0.993475
  5320.7800     0.994011
  5320.8000     0.993680
  5320.8200     0.991271
  5320.8400     0.990700
  5320.8600     0.992367
  5320.8800     0.992652
  5320.9000     0.991362
  5320.9200     0.992641
  5320.9400     0.992675
  5320.9600     0.992081
  5320.9800     0.993463
  5321.0000     0.991202
  5321.0200     0.991396
  5321.0400     0.992070
  5321.0600     0.992641
  5321.0800     0.992995
  5321.1000     0.992675
  5321.1200     0.994422
  5321.1400     0.994297
  5321.1600     0.994148
  5321.1800     0.993840
  5321.2000     0.993829
  5321.2200     0.994742
  5321.2400     0.995085
  5321.2600     0.996010
  5321.2800     0.994913
  5321.3000     0.997140
  5321.3200     0.996364
  5321.3400     0.995724
  5321.3600     0.994651
  5321.3800     0.995713
  5321.4000     0.996444
  5321.4200     0.995838
  5321.4400     0.997654
  5321.4600     0.998533
  5321.4800     0.998317
  5321.5000     0.999595
  5321.5200     1.002233
  5321.5400     0.999470
  5321.5600     1.000258
  5321.5800     0.999755
  5321.6000     0.998339
  5321.6200     1.000463
  5321.6400     0.998865
  5321.6600     0.996581
  5321.6800     0.996923
  5321.7000     0.995998
  5321.7200     0.996455
  5321.7400     0.994571
  5321.7600     0.994480
  5321.7800     0.993452
  5321.8000     0.992972
  5321.8200     0.993086
  5321.8400     0.991739
  5321.8600     0.993098
  5321.8800     0.991271
  5321.9000     0.989683
  5321.9200     0.988142
  5321.9400     0.988416
  5321.9600     0.989032
  5321.9800     0.987365
  5322.0000     0.986806
  5322.0200     0.985709
  5322.0400     0.986748
  5322.0600     0.987171
  5322.0800     0.985173
  5322.1000     0.986257
  5322.1200     0.984830
  5322.1400     0.983117
  5322.1600     0.985412
  5322.1800     0.984145
  5322.2000     0.985355
  5322.2200     0.985961
  5322.2400     0.985401
  5322.2600     0.986120
  5322.2800     0.986406
  5322.3000     0.986292
  5322.3200     0.987354
  5322.3400     0.986086
  5322.3600     0.989341
  5322.3800     0.986269
  5322.4000     0.988907
  5322.4200     0.989112
  5322.4400     0.991670
  5322.4600     0.992847
  5322.4800     0.993623
  5322.5000     0.994034
  5322.5200     0.999287
  5322.5400     0.994617
  5322.5600     0.996409
  5322.5800     0.997392
  5322.6000     0.997072
  5322.6200     1.000749
  5322.6400     1.000989
  5322.6600     1.003649
  5322.6800     1.000726
  5322.7000     1.001046
  5322.7200     0.997860
  5322.7400     1.001560
  5322.7600     1.000315
  5322.7800     0.999184
  5322.8000     1.001708
  5322.8200     1.001160
  5322.8400     0.999904
  5322.8600     0.998374
  5322.8800     1.000555
  5322.9000     1.000623
  5322.9200     0.998990
  5322.9400     0.997917
  5322.9600     0.998659
  5322.9800     0.998602
  5323.0000     0.999025
  5323.0200     0.999812
  5323.0400     0.995576
  5323.0600     0.998693
  5323.0800     0.999253
  5323.1000     0.998157
  5323.1200     0.997825
  5323.1400     0.996261
  5323.1600     0.996284
  5323.1800     0.997414
  5323.2000     0.995633
  5323.2200     0.995861
  5323.2400     0.996855
  5323.2600     0.999116
  5323.2800     0.997848
  5323.3000     0.999424
  5323.3200     0.998876
  5323.3400     0.998248
  5323.3600     0.999710
  5323.3800     0.999116
  5323.4000     0.997586
  5323.4200     1.001171
  5323.4400     1.001937
  5323.4600     1.000669
  5323.4800     0.998716
  5323.5000     0.999721
  5323.5200     0.999379
  5323.5400     0.998967
  5323.5600     1.000201
  5323.5800     0.998773
  5323.6000     0.996558
  5323.6200     0.995507
  5323.6400     0.996524
  5323.6600     0.997403
  5323.6800     0.997643
  5323.7000     0.998613
  5323.7200     0.997940
  5323.7400     0.999470
  5323.7600     0.998020
  5323.7800     0.998979
  5323.8000     0.998556
  5323.8200     0.998408
  5323.8400     1.000269
  5323.8600     1.000418
  5323.8800     0.996832
  5323.9000     0.996010
  5323.9200     0.994708
  5323.9400     0.991122
  5323.9600     0.986383
  5323.9800     0.981256
  5324.0000     0.972268
  5324.0200     0.964617
  5324.0400     0.957868
  5324.0600     0.948573
  5324.0800     0.941287
  5324.1000     0.935623
  5324.1200     0.929811
  5324.1400     0.928315
  5324.1600     0.922788
  5324.1800     0.920401
  5324.2000     0.917260
  5324.2200     0.917934
  5324.2400     0.917112
  5324.2600     0.914988
  5324.2800     0.915707
  5324.3000     0.915376
  5324.3200     0.917854
  5324.3400     0.921166
  5324.3600     0.922513
  5324.3800     0.925905
  5324.4000     0.929833
  5324.4200     0.931455
  5324.4400     0.938478
  5324.4600     0.945170
  5324.4800     0.952467
  5324.5000     0.959730
  5324.5200     0.966365
  5324.5400     0.975888
  5324.5600     0.985115
  5324.5800     0.991864
  5324.6000     0.994320
  5324.6200     0.995896
  5324.6400     0.995850
  5324.6600     0.997026
  5324.6800     0.997414
  5324.7000     0.996238
  5324.7200     0.996661
  5324.7400     0.994936
  5324.7600     0.994639
  5324.7800     0.994365
  5324.8000     0.996067
  5324.8200     0.995553
  5324.8400     0.993280
  5324.8600     0.994434
  5324.8800     0.994708
  5324.9000     0.993909
  5324.9200     0.993714
  5324.9400     0.995165
  5324.9600     0.991396
  5324.9800     0.993452
  5325.0000     0.991248
  5325.0200     0.992835
  5325.0400     0.993018
  5325.0600     0.992150
  5325.0800     0.993349
  5325.1000     0.992550
  5325.1200     0.991328
  5325.1400     0.991054
  5325.1600     0.991019
  5325.1800     0.992744
  5325.2000     0.989558
  5325.2200     0.990711
  5325.2400     0.991019
  5325.2600     0.991750
  5325.2800     0.991476
  5325.3000     0.986040
  5325.3200     0.985664
  5325.3400     0.978823
  5325.3600     0.970852
  5325.3800     0.963384
  5325.4000     0.956487
  5325.4200     0.945718
  5325.4400     0.936834
  5325.4600     0.931204
  5325.4800     0.924626
  5325.5000     0.919955
  5325.5200     0.918037
  5325.5400     0.914291
  5325.5600     0.910192
  5325.5800     0.909118
  5325.6000     0.910192
  5325.6200     0.907314
  5325.6400     0.905407
  5325.6600     0.906309
  5325.6800     0.907143
  5325.7000     0.909495
  5325.7200     0.910203
  5325.7400     0.913207
  5325.7600     0.913937
  5325.7800     0.916518
  5325.8000     0.922605
  5325.8200     0.927801
  5325.8400     0.936902
  5325.8600     0.945672
  5325.8800     0.954774
  5325.9000     0.963316
  5325.9200     0.973559
  5325.9400     0.982569
  5325.9600     0.986315
  5325.9800     0.988439
  5326.0000     0.992972
  5326.0200     0.995302
  5326.0400     0.993223
  5326.0600     0.995519
  5326.0800     0.996889
  5326.1000     0.998031
  5326.1200     0.997711
  5326.1400     0.999196
  5326.1600     0.997117
  5326.1800     0.995587
  5326.2000     0.996055
  5326.2200     0.997791
  5326.2400     0.998910
  5326.2600     0.997940
  5326.2800     0.998362
  5326.3000     0.998750
  5326.3200     0.997243
  5326.3400     1.000269
  5326.3600     0.995747
  5326.3800     0.995781
  5326.4000     0.999858
  5326.4200     0.999824
  5326.4400     0.995564
  5326.4600     0.995827
  5326.4800     0.996581
  5326.5000     0.997209
  5326.5200     0.998705
  5326.5400     0.993372
  5326.5600     0.996307
  5326.5800     0.996741
  5326.6000     0.996615
  5326.6200     0.996569
  5326.6400     0.997540
  5326.6600     0.994480
  5326.6800     0.997780
  5326.7000     0.996204
  5326.7200     0.997551
  5326.7400     0.999047
  5326.7600     0.998545
  5326.7800     0.996695
  5326.8000     0.998636
  5326.8200     0.997095
  5326.8400     0.996101
  5326.8600     0.997072
  5326.8800     0.999367
  5326.9000     0.997083
  5326.9200     0.998065
  5326.9400     0.996284
  5326.9600     0.997209
  5326.9800     0.996238
  5327.0000     0.995142
  5327.0200     0.998671
  5327.0400     0.996683
  5327.0600     0.997015
  5327.0800     0.998876
  5327.1000     0.998636
  5327.1200     0.997095
  5327.1400     0.997803
  5327.1600     0.999367
  5327.1800     0.997551
  5327.2000     1.000954
  5327.2200     1.004712
  5327.2400     1.000863
  5327.2600     0.999356
  5327.2800     1.001822
  5327.3000     0.999504
  5327.3200     0.999139
  5327.3400     0.995096
  5327.3600     0.997848
  5327.3800     0.997803
  5327.4000     0.999036
  5327.4200     0.998179
  5327.4400     0.996741
  5327.4600     0.998442
  5327.4800     0.998545
  5327.5000     0.997917
  5327.5200     1.000772
  5327.5400     0.999847
  5327.5600     1.000703
  5327.5800     0.999778
  5327.6000     0.998431
  5327.6200     1.000772
  5327.6400     0.998442
  5327.6600     1.001834
  5327.6800     1.001217
  5327.7000     0.999630
  5327.7200     0.997814
  5327.7400     0.996124
  5327.7600     0.998750
  5327.7800     0.997597
  5327.8000     0.990665
  5327.8200     0.986520
  5327.8400     0.981610
  5327.8600     0.973513
  5327.8800     0.963521
  5327.9000     0.955733
  5327.9200     0.943697
  5327.9400     0.938330
  5327.9600     0.930838
  5327.9800     0.924409
  5328.0000     0.918996
  5328.0200     0.914794
  5328.0400     0.914828
  5328.0600     0.912110
  5328.0800     0.910340
  5328.1000     0.907086
  5328.1200     0.909324
  5328.1400     0.905567
  5328.1600     0.906412
  5328.1800     0.903089
  5328.2000     0.903637
  5328.2200     0.903123
  5328.2400     0.908936
  5328.2600     0.906423
  5328.2800     0.911494
  5328.3000     0.915799
  5328.3200     0.921075
  5328.3400     0.925665
  5328.3600     0.930199
  5328.3800     0.938775
  5328.4000     0.947168
  5328.4200     0.952558
  5328.4400     0.958645
  5328.4600     0.962882
  5328.4800     0.962790
  5328.5000     0.960232
  5328.5200     0.964423
  5328.5400     0.963761
  5328.5600     0.963784
  5328.5800     0.962619
